Bulgaria,March 2025,Net Electricity Production,Nuclear,1471.718,GWh
Bulgaria,March 2025,Net Electricity Production,Hydro,176.1597,GWh
Bulgaria,March 2025,Net Electricity Production,Total Combustible Fuels,944.1184,GWh
Bulgaria,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",605.3687,GWh
Bulgaria,March 2025,Net Electricity Production,Oil and Petroleum Products,6.8828,GWh
Bulgaria,March 2025,Net Electricity Production,Natural Gas,178.9033,GWh
Bulgaria,March 2025,Net Electricity Production,Combustible Renewables,152.9635,GWh
Bulgaria,March 2025,Net Electricity Production,Solar,519.5149,GWh
Bulgaria,March 2025,Net Electricity Production,Not Specified,5.3333,GWh
Bulgaria,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",973.0214,GWh
Bulgaria,March 2025,Total Imports,Electricity,452.9371,GWh
Bulgaria,March 2025,Total Exports,Electricity,693.128,GWh
Bulgaria,March 2025,Used for pumped storage,Electricity,25.203,GWh
Bulgaria,March 2025,Distribution Losses,Electricity,191.3409,GWh
Bulgaria,March 2025,Final Consumption (Calculated),Electricity,2784.4926,GWh
Bulgaria,March 2025,Net Electricity Production,Wind,124.3832,GWh
People's Republic of China,March 2025,Net Electricity Production,Electricity,823971.4086,GWh
People's Republic of China,March 2025,Net Electricity Production,Nuclear,40589.5833,GWh
People's Republic of China,March 2025,Net Electricity Production,Hydro,81846.9501,GWh
People's Republic of China,March 2025,Net Electricity Production,Total Combustible Fuels,496663.5137,GWh
People's Republic of China,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",451525.8174,GWh
People's Republic of China,March 2025,Net Electricity Production,Oil and Petroleum Products,706.0757,GWh
People's Republic of China,March 2025,Net Electricity Production,Natural Gas,26607.4332,GWh
People's Republic of China,March 2025,Net Electricity Production,Combustible Renewables,17186.3827,GWh
People's Republic of China,March 2025,Net Electricity Production,Other Combustible Non-Renewables,637.8048,GWh
People's Republic of China,March 2025,Net Electricity Production,Geothermal,14.7177,GWh
People's Republic of China,March 2025,Net Electricity Production,Solar,91043.1433,GWh
People's Republic of China,March 2025,Net Electricity Production,Other Renewables,1.4737,GWh
People's Republic of China,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",303904.6943,GWh
People's Republic of China,March 2025,Net Electricity Production,Wind,113812.0269,GWh
Croatia,March 2025,Net Electricity Production,Electricity,1460.9345,GWh
Croatia,March 2025,Net Electricity Production,Hydro,733.4842,GWh
Croatia,March 2025,Net Electricity Production,Total Combustible Fuels,302.7161,GWh
Croatia,March 2025,Net Electricity Production,Oil and Petroleum Products,4.1299,GWh
Croatia,March 2025,Net Electricity Production,Natural Gas,211.4942,GWh
Croatia,March 2025,Net Electricity Production,Combustible Renewables,87.092,GWh
Croatia,March 2025,Net Electricity Production,Solar,98.9971,GWh
Croatia,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1245.3104,GWh
Croatia,March 2025,Total Imports,Electricity,950.3844,GWh
Croatia,March 2025,Total Exports,Electricity,783.4322,GWh
Croatia,March 2025,Used for pumped storage,Electricity,29.4954,GWh
Croatia,March 2025,Distribution Losses,Electricity,167.1853,GWh
Croatia,March 2025,Final Consumption (Calculated),Electricity,1431.2061,GWh
Croatia,March 2025,Net Electricity Production,Wind,325.737,GWh
Cyprus,March 2025,Net Electricity Production,Electricity,380.066,GWh
Cyprus,March 2025,Net Electricity Production,Total Combustible Fuels,280.0054,GWh
Cyprus,March 2025,Net Electricity Production,Oil and Petroleum Products,274.9585,GWh
Cyprus,March 2025,Net Electricity Production,Combustible Renewables,5.0469,GWh
Cyprus,March 2025,Net Electricity Production,Solar,83.9474,GWh
Cyprus,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",105.1075,GWh
Cyprus,March 2025,Distribution Losses,Electricity,16.1892,GWh
Cyprus,March 2025,Final Consumption (Calculated),Electricity,363.8768,GWh
Cyprus,March 2025,Net Electricity Production,Wind,16.1132,GWh
GEORGIA,March 2025,Net Electricity Production,Electricity,1005.0434,GWh
GEORGIA,March 2025,Net Electricity Production,Hydro,818.046,GWh
GEORGIA,March 2025,Net Electricity Production,Total Combustible Fuels,180.5273,GWh
GEORGIA,March 2025,Net Electricity Production,Natural Gas,180.5273,GWh
GEORGIA,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",824.516,GWh
GEORGIA,March 2025,Total Imports,Electricity,315.9865,GWh
GEORGIA,March 2025,Total Exports,Electricity,32.2172,GWh
GEORGIA,March 2025,Distribution Losses,Electricity,84.2486,GWh
GEORGIA,March 2025,Final Consumption (Calculated),Electricity,1204.5641,GWh
GEORGIA,March 2025,Net Electricity Production,Wind,6.47,GWh
India,March 2025,Net Electricity Production,Electricity,173721.3025,GWh
India,March 2025,Net Electricity Production,Nuclear,4440.9186,GWh
India,March 2025,Net Electricity Production,Hydro,9364.0833,GWh
India,March 2025,Net Electricity Production,Total Combustible Fuels,136818.3898,GWh
India,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",127643.3827,GWh
India,March 2025,Net Electricity Production,Oil and Petroleum Products,1114.7642,GWh
India,March 2025,Net Electricity Production,Natural Gas,4337.1754,GWh
India,March 2025,Net Electricity Production,Combustible Renewables,3478.6058,GWh
India,March 2025,Net Electricity Production,Other Combustible Non-Renewables,244.4618,GWh
India,March 2025,Net Electricity Production,Solar,17211.2361,GWh
India,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",35940.5999,GWh
India,March 2025,Net Electricity Production,Wind,5886.6748,GWh
Malta,March 2025,Net Electricity Production,Electricity,150.8776,GWh
Malta,March 2025,Net Electricity Production,Total Combustible Fuels,122.5956,GWh
Malta,March 2025,Net Electricity Production,Oil and Petroleum Products,5.596,GWh
Malta,March 2025,Net Electricity Production,Natural Gas,115.7614,GWh
Malta,March 2025,Net Electricity Production,Combustible Renewables,1.2382,GWh
Malta,March 2025,Net Electricity Production,Solar,28.279,GWh
Malta,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",29.5201,GWh
Malta,March 2025,Total Imports,Electricity,86.825,GWh
Malta,March 2025,Total Exports,Electricity,0.026,GWh
Malta,March 2025,Distribution Losses,Electricity,17.6324,GWh
Malta,March 2025,Final Consumption (Calculated),Electricity,220.0441,GWh
Malta,March 2025,Net Electricity Production,Wind,0.003,GWh
Montenegro,March 2025,Net Electricity Production,Electricity,395.5551,GWh
Montenegro,March 2025,Net Electricity Production,Hydro,218.6573,GWh
Montenegro,March 2025,Net Electricity Production,Total Combustible Fuels,132.3731,GWh
Montenegro,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",132.3731,GWh
Montenegro,March 2025,Net Electricity Production,Solar,6.1977,GWh
Montenegro,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",263.182,GWh
Montenegro,March 2025,Total Imports,Electricity,475.7414,GWh
Montenegro,March 2025,Total Exports,Electricity,581.8277,GWh
Montenegro,March 2025,Distribution Losses,Electricity,44.0016,GWh
Montenegro,March 2025,Final Consumption (Calculated),Electricity,245.4672,GWh
Montenegro,March 2025,Net Electricity Production,Wind,38.327,GWh
North Macedonia,March 2025,Net Electricity Production,Electricity,490.7787,GWh
North Macedonia,March 2025,Net Electricity Production,Hydro,100.5882,GWh
North Macedonia,March 2025,Net Electricity Production,Total Combustible Fuels,251.9655,GWh
North Macedonia,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",176.2184,GWh
North Macedonia,March 2025,Net Electricity Production,Oil and Petroleum Products,11.8223,GWh
North Macedonia,March 2025,Net Electricity Production,Natural Gas,60.1109,GWh
North Macedonia,March 2025,Net Electricity Production,Combustible Renewables,3.8138,GWh
North Macedonia,March 2025,Net Electricity Production,Solar,106.0963,GWh
North Macedonia,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",242.6271,GWh
North Macedonia,March 2025,Total Imports,Electricity,655.0869,GWh
North Macedonia,March 2025,Total Exports,Electricity,445.2782,GWh
North Macedonia,March 2025,Distribution Losses,Electricity,83.6202,GWh
North Macedonia,March 2025,Final Consumption (Calculated),Electricity,616.9672,GWh
North Macedonia,March 2025,Net Electricity Production,Wind,32.1288,GWh
Romania,March 2025,Net Electricity Production,Electricity,3963.8235,GWh
Romania,March 2025,Net Electricity Production,Nuclear,901.7511,GWh
Romania,March 2025,Net Electricity Production,Hydro,843.6023,GWh
Romania,March 2025,Net Electricity Production,Total Combustible Fuels,1488.7318,GWh
Romania,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",585.9363,GWh
Romania,March 2025,Net Electricity Production,Oil and Petroleum Products,35.6705,GWh
Romania,March 2025,Net Electricity Production,Natural Gas,807.2021,GWh
Romania,March 2025,Net Electricity Production,Combustible Renewables,59.9229,GWh
Romania,March 2025,Net Electricity Production,Solar,327.7882,GWh
Romania,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1633.2634,GWh
Romania,March 2025,Total Imports,Electricity,2470.7643,GWh
Romania,March 2025,Total Exports,Electricity,1120.9939,GWh
Romania,March 2025,Used for pumped storage,Electricity,24.3316,GWh
Romania,March 2025,Distribution Losses,Electricity,532.7919,GWh
Romania,March 2025,Final Consumption (Calculated),Electricity,4756.4704,GWh
Romania,March 2025,Net Electricity Production,Wind,401.9501,GWh
Serbia,March 2025,Net Electricity Production,Electricity,3141.7588,GWh
Serbia,March 2025,Net Electricity Production,Hydro,900.7304,GWh
Serbia,March 2025,Net Electricity Production,Total Combustible Fuels,2062.9355,GWh
Serbia,March 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",1836.4443,GWh
Serbia,March 2025,Net Electricity Production,Oil and Petroleum Products,1.6233,GWh
Serbia,March 2025,Net Electricity Production,Natural Gas,184.1203,GWh
Serbia,March 2025,Net Electricity Production,Combustible Renewables,33.8252,GWh
Serbia,March 2025,Net Electricity Production,Other Combustible Non-Renewables,6.9224,GWh
Serbia,March 2025,Net Electricity Production,Solar,23.7564,GWh
Serbia,March 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1112.6485,GWh
Serbia,March 2025,Total Imports,Electricity,635.9063,GWh
Serbia,March 2025,Total Exports,Electricity,606.8952,GWh
Serbia,March 2025,Used for pumped storage,Electricity,68.275,GWh
Serbia,March 2025,Distribution Losses,Electricity,357.4817,GWh
Serbia,March 2025,Final Consumption (Calculated),Electricity,2745.0132,GWh
Serbia,March 2025,Net Electricity Production,Wind,154.3365,GWh
Australia,February 2025,Net Electricity Production,Electricity,21871.4901,GWh
Australia,February 2025,Net Electricity Production,Hydro,821.8818,GWh
Australia,February 2025,Net Electricity Production,Total Combustible Fuels,13040.6453,GWh
Australia,February 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",9184.2956,GWh
Australia,February 2025,Net Electricity Production,Oil and Petroleum Products,328.5222,GWh
Australia,February 2025,Net Electricity Production,Natural Gas,3302.9153,GWh
Australia,February 2025,Net Electricity Production,Combustible Renewables,224.9123,GWh
Australia,February 2025,Net Electricity Production,Solar,5136.9678,GWh
Australia,February 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9055.757,GWh
Australia,February 2025,Used for pumped storage,Electricity,83.1898,GWh
Australia,February 2025,Distribution Losses,Electricity,1101.3098,GWh
Australia,February 2025,Final Consumption (Calculated),Electricity,20686.9905,GWh
Australia,February 2025,Net Electricity Production,Wind,2871.9952,GWh
Austria,February 2025,Net Electricity Production,Electricity,5595.2494,GWh
Austria,February 2025,Net Electricity Production,Hydro,2237.0555,GWh
Austria,February 2025,Net Electricity Production,Total Combustible Fuels,2181.8795,GWh
Austria,February 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",121.21,GWh
Austria,February 2025,Net Electricity Production,Oil and Petroleum Products,60.3637,GWh
Austria,February 2025,Net Electricity Production,Natural Gas,1566.6173,GWh
Austria,February 2025,Net Electricity Production,Combustible Renewables,372.7885,GWh
Austria,February 2025,Net Electricity Production,Other Combustible Non-Renewables,60.9001,GWh
Austria,February 2025,Net Electricity Production,Geothermal,0,GWh
Austria,February 2025,Net Electricity Production,Solar,553.297,GWh
Austria,February 2025,Net Electricity Production,Not Specified,0.7321,GWh
Austria,February 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3785.4262,GWh
Austria,February 2025,Total Imports,Electricity,2495.9779,GWh
Austria,February 2025,Total Exports,Electricity,1821.2839,GWh
Austria,February 2025,Used for pumped storage,Electricity,356.3761,GWh
Austria,February 2025,Distribution Losses,Electricity,287.5989,GWh
Austria,February 2025,Final Consumption (Calculated),Electricity,5625.9684,GWh
Austria,February 2025,Net Electricity Production,Wind,622.2853,GWh
Belgium,February 2025,Net Electricity Production,Electricity,6755.7424,GWh
Belgium,February 2025,Net Electricity Production,Nuclear,2474.4559,GWh
Belgium,February 2025,Net Electricity Production,Hydro,115.8642,GWh
Belgium,February 2025,Net Electricity Production,Total Combustible Fuels,2539.4255,GWh
Belgium,February 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",163.651,GWh
Belgium,February 2025,Net Electricity Production,Oil and Petroleum Products,21.739,GWh
Belgium,February 2025,Net Electricity Production,Natural Gas,1895.9046,GWh
Belgium,February 2025,Net Electricity Production,Combustible Renewables,338.8479,GWh
Belgium,February 2025,Net Electricity Production,Other Combustible Non-Renewables,119.283,GWh
Belgium,February 2025,Net Electricity Production,Solar,509.9939,GWh
Belgium,February 2025,Net Electricity Production,Not Specified,86.8683,GWh
Belgium,February 2025,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1993.8406,GWh
Belgium,February 2025,Total Imports,Electricity,1890.8573,GWh
Belgium,February 2025,Total Exports,Electricity,1099.0616,GWh
Belgium,February 2025,Used for pumped storage,Electricity,77.8469,GWh
Belgium,February 2025,Distribution Losses,Electricity,293.6314,GWh
Belgium,February 2025,Final Consumption (Calculated),Electricity,7176.0598,GWh
Belgium,February 2025,Net Electricity Production,Wind,1029.1345,GWh
Canada,February 2025,Net Electricity Production,Electricity,59289.1845,GWh
Canada,February 2025,Net Electricity Production,Nuclear,6071.7303,GWh
Canada,February 2025,Net Electricity Production,Hydro,35093.8922,GWh
Canada,February 2025,Net Electricity Production,Total Combustible Fuels,13232.9356,GWh
Canada,February 2025,Net Electricity Production,"Coal, Peat and Manufactured Gases",1367.1953,GWh
